Date,Return
2015-07-31,3.01
2015-08-31,-7.961
2015-09-30,-5.565
2015-10-31,7.604
2015-11-30,-0.215
2015-12-31,1.859
2016-01-31,-7.807
2016-02-29,-0.229
2016-03-31,2.768
2016-04-30,3.02
2016-05-31,2.277
2016-06-30,1.038
2016-07-31,4.777
2016-08-31,-3.266
2016-09-30,-0.425
2016-10-31,-6.734
2016-11-30,2.193
2016-12-31,0.746
2017-01-31,2.318
2017-02-28,6.169
2017-03-31,-0.45
2017-04-30,1.542
2017-05-31,0.788
2017-06-30,4.509
2017-07-31,0.846
2017-08-31,1.788
2017-09-30,0.928
2017-10-31,-0.727
2017-11-30,2.895
2017-12-31,-0.521
2018-01-31,6.445
2018-02-28,-4.345
2018-03-31,-2.811
2018-04-30,1.189
2018-05-31,0.26
2018-06-30,1.67
2018-07-31,6.403
2018-08-31,4.253
2018-09-30,2.935
2018-10-31,-6.803
2018-11-30,7.929
2018-12-31,-9.509
2019-01-31,4.842
2019-02-28,1.115
2019-03-31,0.567
2019-04-30,-2.648
2019-05-31,-2.17
2019-06-30,6.435
2019-07-31,-1.595
2019-08-31,-0.436
2019-09-30,-0.073
2019-10-31,5.097
2019-11-30,4.926
2019-12-31,3.443
2020-01-31,-2.647
2020-02-29,-6.599
2020-03-31,-1.206
2020-04-30,12.401
2020-05-31,3.36
2020-06-30,-2.177
2020-07-31,5.393
2020-08-31,2.59
2020-09-30,-2.034
2020-10-31,-3.528
2020-11-30,7.81
2020-12-31,3.774
2021-01-31,1.493
2021-02-28,-2.092
2021-03-31,4.035
2021-04-30,3.899
2021-05-31,1.887
2021-06-30,2.332
2021-07-31,4.846
2021-08-31,2.343
2021-09-30,-5.609
2021-10-31,5.07
2021-11-30,-3.061
2021-12-31,8.7
2022-01-31,-7.012
2022-02-28,-0.854
2022-03-31,5.729
2022-04-30,-4.794
2022-05-31,1.653
2022-06-30,-2.401
2022-07-31,3.309
2022-08-31,-5.842
2022-09-30,-2.389
2022-10-31,9.384
2022-11-30,4.729
2022-12-31,-1.819
2023-01-31,-1.789
2023-02-28,-4.7
2023-03-31,2.267
2023-04-30,3.157
2023-05-31,-4.325
2023-06-30,4.222
2023-07-31,1.122
2023-08-31,-0.662
2023-09-30,-2.975
2023-10-31,-3.255
2023-11-30,5.356
2023-12-31,4.284
2024-01-31,2.925
2024-02-29,3.156
2024-03-31,2.377
2024-04-30,-5.075
2024-05-31,2.423
2024-06-30,1.818
2024-07-31,2.693
2024-08-31,5.026
2024-09-30,-1.639
2024-10-31,-4.708
2024-11-30,0.439
2024-12-31,-6.633
