Date,Return
2012-08-31,3.402
2012-09-30,3.315
2012-10-31,2.043
2012-11-30,-0.754
2012-12-31,4.624
2013-01-31,5.933
2013-02-28,1.305
2013-03-31,3.843
2013-04-30,2.782
2013-05-31,6.011
2013-06-30,-1.407
2013-07-31,5.261
2013-08-31,-5.171
2013-09-30,2.836
2013-10-31,3.368
2013-11-30,4.39
2013-12-31,2.288
2014-01-31,-3.624
2014-02-28,3.074
2014-03-31,3.35
2014-04-30,-1.637
2014-05-31,1.537
2014-06-30,2.419
2014-07-31,-1.403
2014-08-31,4.195
2014-09-30,-0.364
2014-10-31,3.005
2014-11-30,2.332
2014-12-31,1.966
2015-01-31,-7.042
2015-02-28,5.713
2015-03-31,-0.504
2015-04-30,0.108
2015-05-31,1.982
2015-06-30,-0.37
2015-07-31,3.423
2015-08-31,-7.005
2015-09-30,-2.617
2015-10-31,6.205
2015-11-30,2.037
2015-12-31,-2.172
2016-01-31,-9.01
2016-02-29,-2.652
2016-03-31,7.046
2016-04-30,3.639
2016-05-31,1.956
2016-06-30,-2.963
2016-07-31,3.447
2016-08-31,3.818
2016-09-30,-2.752
2016-10-31,2.293
2016-11-30,13.389
2016-12-31,3.766
2017-01-31,0.347
2017-02-28,5.199
2017-03-31,-2.87
2017-04-30,-0.754
2017-05-31,-1.119
2017-06-30,6.382
2017-07-31,1.727
2017-08-31,-1.508
2017-09-30,5.092
2017-10-31,2.856
2017-11-30,3.471
2017-12-31,1.919
2018-01-31,6.393
2018-02-28,-2.593
2018-03-31,-3.975
2018-04-30,-0.297
2018-05-31,-0.86
2018-06-30,-1.712
2018-07-31,5.076
2018-08-31,1.4
2018-09-30,-2.19
2018-10-31,-4.579
2018-11-30,2.733
2018-12-31,-11.475
2019-01-31,8.669
2019-02-28,2.267
2019-03-31,-2.487
2019-04-30,8.683
2019-05-31,-7.324
2019-06-30,6.522
2019-07-31,2.378
2019-08-31,-4.513
2019-09-30,4.506
2019-10-31,2.595
2019-11-30,4.958
2019-12-31,2.628
2020-01-31,-2.611
2020-02-29,-11.646
2020-03-31,-17.955
2020-04-30,10.305
2020-05-31,3.372
2020-06-30,0.402
2020-07-31,3.986
2020-08-31,4.315
2020-09-30,-3.264
2020-10-31,-0.683
2020-11-30,16.135
2020-12-31,6.212
2021-01-31,-1.581
2021-02-28,11.142
2021-03-31,5.874
2021-04-30,6.389
2021-05-31,4.757
2021-06-30,-2.942
2021-07-31,-0.264
2021-08-31,5.121
2021-09-30,-1.721
2021-10-31,7.134
2021-11-30,-5.747
2021-12-31,3.49
2022-01-31,0.183
2022-02-28,-1.201
2022-03-31,0.269
2022-04-30,-10.276
2022-05-31,3.07
2022-06-30,-11.16
2022-07-31,7.13
2022-08-31,-1.793
2022-09-30,-7.732
2022-10-31,11.682
2022-11-30,6.864
2022-12-31,-5.254
2023-01-31,6.784
2023-02-28,-2.274
2023-03-31,-9.584
2023-04-30,3.19
2023-05-31,-4.213
2023-06-30,6.486
2023-07-31,4.745
2023-08-31,-2.668
2023-09-30,-3.082
2023-10-31,-2.358
2023-11-30,10.46
2023-12-31,5.179
2024-01-31,3.085
2024-02-29,4.043
2024-03-31,4.732
2024-04-30,-4.199
2024-05-31,3.189
2024-06-30,-0.855
2024-07-31,6.28
2024-08-31,4.619
2024-09-30,-0.498
2024-10-31,2.617
2024-11-30,10.179
2024-12-31,-5.625
