Date,Return
2014-07-31,-4.301
2014-08-31,6.266
2014-09-30,-0.866
2014-10-31,0.965
2014-11-30,7.051
2014-12-31,0.355
2015-01-31,-4.812
2015-02-28,9.291
2015-03-31,-2.42
2015-04-30,-1.202
2015-05-31,8.698
2015-06-30,-8.908
2015-07-31,-4.884
2015-08-31,-4.848
2015-09-30,-0.942
2015-10-31,9.732
2015-11-30,2.418
2015-12-31,-1.603
2016-01-31,-7.428
2016-02-29,2.048
2016-03-31,8.558
2016-04-30,-4.582
2016-05-31,8.48
2016-06-30,-0.726
2016-07-31,10.681
2016-08-31,4.661
2016-09-30,4.284
2016-10-31,-1.379
2016-11-30,7.142
2016-12-31,3.245
2017-01-31,4.205
2017-02-28,2.837
2017-03-31,4.381
2017-04-30,-0.475
2017-05-31,8.563
2017-06-30,-4.912
2017-07-31,4.831
2017-08-31,3.029
2017-09-30,5.18
2017-10-31,8.603
2017-11-30,0.103
2017-12-31,-1.321
2018-01-31,8.518
2018-02-28,0.719
2018-03-31,-2.055
2018-04-30,-6.107
2018-05-31,10.648
2018-06-30,-4.541
2018-07-31,4.146
2018-08-31,2.674
2018-09-30,-2.254
2018-10-31,-12.074
2018-11-30,3.657
2018-12-31,-6.159
2019-01-31,10.276
2019-02-28,6.322
2019-03-31,3.62
2019-04-30,11.165
2019-05-31,-17.708
2019-06-30,12.473
2019-07-31,5.707
2019-08-31,-1.863
2019-09-30,3.855
2019-10-31,6.237
2019-11-30,4.098
2019-12-31,7.758
2020-01-31,-2.968
2020-02-29,-4.203
2020-03-31,-6.443
2020-04-30,15.086
2020-05-31,7.494
2020-06-30,7.933
2020-07-31,7.216
2020-08-31,5.778
2020-09-30,0.028
2020-10-31,0.581
2020-11-30,17.318
2020-12-31,5.031
2021-01-31,3.594
2021-02-28,6.901
2021-03-31,2.986
2021-04-30,-0.145
2021-05-31,2.868
2021-06-30,5.139
2021-07-31,0.808
2021-08-31,2.564
2021-09-30,-4.45
2021-10-31,6.423
2021-11-30,11.232
2021-12-31,3.12
2022-01-31,-11.556
2022-02-28,-0.375
2022-03-31,1.026
2022-04-30,-15.882
2022-05-31,7.188
2022-06-30,-18.811
2022-07-31,15.826
2022-08-31,-8.967
2022-09-30,-13.827
2022-10-31,3.234
2022-11-30,18.502
2022-12-31,-10.197
2023-01-31,15.33
2023-02-28,1.985
2023-03-31,8.775
2023-04-30,-7.435
2023-05-31,15.206
2023-06-30,6.591
2023-07-31,5.657
2023-08-31,-4.321
2023-09-30,-7.01
2023-10-31,-6.556
2023-11-30,15.22
2023-12-31,11.933
2024-01-31,2.082
2024-02-29,10.983
2024-03-31,4.379
2024-04-30,-4.994
2024-05-31,9.232
2024-06-30,5.659
2024-07-31,-3.65
2024-08-31,-0.699
2024-09-30,0.758
2024-10-31,-5.078
2024-11-30,-1.07
2024-12-31,1.387
