Date,Return
2015-05-31,0.762
2015-06-30,-2.244
2015-07-31,1.019
2015-08-31,-5.353
2015-09-30,-2.856
2015-10-31,6.839
2015-11-30,0.365
2015-12-31,-2.372
2016-01-31,-5.494
2016-02-29,1.159
2016-03-31,7.77
2016-04-30,1.3
2016-05-31,1.401
2016-06-30,0.139
2016-07-31,4.104
2016-08-31,0.18
2016-09-30,0.197
2016-10-31,-2.443
2016-11-30,5.159
2016-12-31,1.151
2017-01-31,2.013
2017-02-28,3.101
2017-03-31,0.055
2017-04-30,0.681
2017-05-31,0.582
2017-06-30,1.182
2017-07-31,1.601
2017-08-31,-0.966
2017-09-30,2.905
2017-10-31,1.093
2017-11-30,3.748
2017-12-31,1.251
2018-01-31,4.329
2018-02-28,-4.258
2018-03-31,-0.805
2018-04-30,0.472
2018-05-31,1.484
2018-06-30,0.992
2018-07-31,3.079
2018-08-31,1.969
2018-09-30,0.178
2018-10-31,-7.337
2018-11-30,2.684
2018-12-31,-9.743
2019-01-31,9.495
2019-02-28,3.625
2019-03-31,0.897
2019-04-30,3.557
2019-05-31,-7.086
2019-06-30,7.332
2019-07-31,0.872
2019-08-31,-3.095
2019-09-30,3.251
2019-10-31,1.305
2019-11-30,3.364
2019-12-31,2.695
2020-01-31,-1.846
2020-02-29,-9.046
2020-03-31,-15.886
2020-04-30,14.426
2020-05-31,5.131
2020-06-30,2.081
2020-07-31,4.992
2020-08-31,4.224
2020-09-30,-2.347
2020-10-31,-0.389
2020-11-30,13.63
2020-12-31,4.124
2021-01-31,-0.711
2021-02-28,5.992
2021-03-31,5.997
2021-04-30,4.609
2021-05-31,1.973
2021-06-30,0.079
2021-07-31,1.362
2021-08-31,2.383
2021-09-30,-3.795
2021-10-31,5.218
2021-11-30,-2.588
2021-12-31,6.209
2022-01-31,-4.369
2022-02-28,-0.753
2022-03-31,2.835
2022-04-30,-6.546
2022-05-31,1.337
2022-06-30,-9.508
2022-07-31,8.429
2022-08-31,-3.386
2022-09-30,-9.363
2022-10-31,9.52
2022-11-30,6.708
2022-12-31,-4.684
2023-01-31,7.278
2023-02-28,-3.361
2023-03-31,-0.662
2023-04-30,0.417
2023-05-31,-3.808
2023-06-30,7.441
2023-07-31,3.471
2023-08-31,-3.207
2023-09-30,-5.162
2023-10-31,-4.13
2023-11-30,8.883
2023-12-31,6.682
2024-01-31,-0.806
2024-02-29,4.017
2024-03-31,4.414
2024-04-30,-4.877
2024-05-31,2.85
2024-06-30,-0.491
2024-07-31,4.424
2024-08-31,2.567
2024-09-30,2.29
2024-10-31,-1.577
2024-11-30,6.292
2024-12-31,-6.587
