Date,Return
2008-08-31,2.966
2008-09-30,-12.388
2008-10-31,-17.449
2008-11-30,-7.369
2008-12-31,3.301
2009-01-31,-12.096
2009-02-28,-18.073
2009-03-31,9.791
2009-04-30,17.257
2009-05-31,3.867
2009-06-30,-1.384
2009-07-31,8.67
2009-08-31,4.877
2009-09-30,5.82
2009-10-31,-3.792
2009-11-30,8.6
2009-12-31,1.736
2010-01-31,-1.359
2010-02-28,5.361
2010-03-31,8.392
2010-04-30,4.305
2010-05-31,-8.985
2010-06-30,-6.661
2010-07-31,10.17
2010-08-31,-6.981
2010-09-30,11.094
2010-10-31,2.928
2010-11-30,1.442
2010-12-31,7.273
2011-01-31,3.908
2011-02-28,2.192
2011-03-31,2.388
2011-04-30,2.759
2011-05-31,-2.718
2011-06-30,-0.376
2011-07-31,-6.97
2011-08-31,-5.572
2011-09-30,-9.232
2011-10-31,13.914
2011-11-30,1.883
2011-12-31,0.448
2012-01-31,7.128
2012-02-29,2.801
2012-03-31,1.079
2012-04-30,-0.975
2012-05-31,-6.424
2012-06-30,3.545
2012-07-31,0.519
2012-08-31,1.577
2012-09-30,1.18
2012-10-31,-0.058
2012-11-30,1.86
2012-12-31,2.841
2013-01-31,5.654
2013-02-28,2.27
2013-03-31,2.38
2013-04-30,-0.638
2013-05-31,4.972
2013-06-30,-1.418
2013-07-31,5.808
2013-08-31,-2.445
2013-09-30,5.761
2013-10-31,4.731
2013-11-30,3.63
2013-12-31,4.19
2014-01-31,-4.255
2014-02-28,4.069
2014-03-31,1.016
2014-04-30,1.411
2014-05-31,1.949
2014-06-30,0.51
2014-07-31,-4.148
2014-08-31,4.178
2014-09-30,-1.119
2014-10-31,4.041
2014-11-30,3.055
2014-12-31,0.093
2015-01-31,-3.491
2015-02-28,5.26
2015-03-31,-2.466
2015-04-30,-0.208
2015-05-31,0.372
2015-06-30,-2.633
2015-07-31,0.379
2015-08-31,-5.302
2015-09-30,-2.02
2015-10-31,8.551
2015-11-30,0.907
2015-12-31,-2.479
2016-01-31,-5.664
2016-02-29,4.333
2016-03-31,6.821
2016-04-30,1.283
2016-05-31,-0.362
2016-06-30,0.904
2016-07-31,3.607
2016-08-31,0.966
2016-09-30,0.281
2016-10-31,-1.997
2016-11-30,8.802
2016-12-31,0.344
2017-01-31,1.886
2017-02-28,3.861
2017-03-31,-0.709
2017-04-30,1.988
2017-05-31,1.804
2017-06-30,1.378
2017-07-31,0.31
2017-08-31,0.27
2017-09-30,4.118
2017-10-31,0.768
2017-11-30,4.134
2017-12-31,2.116
2018-01-31,5.27
2018-02-28,-3.643
2018-03-31,-2.536
2018-04-30,-2.659
2018-05-31,3.11
2018-06-30,-3.388
2018-07-31,7.221
2018-08-31,0.288
2018-09-30,2.184
2018-10-31,-11.244
2018-11-30,3.879
2018-12-31,-10.887
2019-01-31,11.054
2019-02-28,6.219
2019-03-31,-1.085
2019-04-30,3.98
2019-05-31,-7.817
2019-06-30,7.71
2019-07-31,0.584
2019-08-31,-2.439
2019-09-30,3.019
2019-10-31,1.243
2019-11-30,4.443
2019-12-31,-0.159
2020-01-31,-0.349
2020-02-29,-10.162
2020-03-31,-16.195
2020-04-30,9.246
2020-05-31,5.817
2020-06-30,2.64
2020-07-31,4.483
2020-08-31,8.239
2020-09-30,-0.449
2020-10-31,-1.243
2020-11-30,15.154
2020-12-31,1.048
2021-01-31,-4.213
2021-02-28,6.761
2021-03-31,8.775
2021-04-30,3.523
2021-05-31,3.189
2021-06-30,-2.236
2021-07-31,1.048
2021-08-31,1.169
2021-09-30,-6.174
2021-10-31,6.644
2021-11-30,-3.537
2021-12-31,5.408
2022-01-31,-4.823
2022-02-28,-0.683
2022-03-31,3.529
2022-04-30,-7.774
2022-05-31,-0.173
2022-06-30,-7.345
2022-07-31,9.254
2022-08-31,-2.706
2022-09-30,-10.778
2022-10-31,13.356
2022-11-30,7.707
2022-12-31,-2.915
2023-01-31,3.779
2023-02-28,-0.804
2023-03-31,0.787
2023-04-30,-1.067
2023-05-31,-3.116
2023-06-30,10.781
2023-07-31,2.883
2023-08-31,-1.946
2023-09-30,-6.07
2023-10-31,-2.909
2023-11-30,8.535
2023-12-31,6.89
2024-01-31,-0.912
2024-02-29,6.997
2024-03-31,4.371
2024-04-30,-3.524
2024-05-31,1.68
2024-06-30,-0.953
2024-07-31,4.921
2024-08-31,2.902
2024-09-30,3.392
2024-10-31,-1.143
2024-11-30,7.458
2024-12-31,-8.17
