Date,Return
2007-01-31,1.518
2007-02-28,-1.885
2007-03-31,1.232
2007-04-30,4.361
2007-05-31,3.365
2007-06-30,-1.387
2007-07-31,-3.061
2007-08-31,1.498
2007-09-30,3.879
2007-10-31,1.433
2007-11-30,-3.666
2007-12-31,-1.01
2008-01-31,-6.025
2008-02-29,-2.492
2008-03-31,-0.609
2008-04-30,4.79
2008-05-31,1.59
2008-06-30,-8.567
2008-07-31,-0.702
2008-08-31,1.687
2008-09-30,-8.936
2008-10-31,-14.57
2008-11-30,-5.397
2008-12-31,1.874
2009-01-31,-7.982
2009-02-28,-10.906
2009-03-31,8.957
2009-04-30,9.838
2009-05-31,5.974
2009-06-30,0.1
2009-07-31,7.371
2009-08-31,3.737
2009-09-30,3.578
2009-10-31,-1.752
2009-11-30,6.075
2009-12-31,1.938
2010-01-31,-3.598
2010-02-28,3.184
2010-03-31,5.942
2010-04-30,1.626
2010-05-31,-7.877
2010-06-30,-5.034
2010-07-31,6.771
2010-08-31,-4.469
2010-09-30,8.691
2010-10-31,3.795
2010-11-30,0.088
2010-12-31,6.511
2011-01-31,2.344
2011-02-28,3.467
2011-03-31,0.129
2011-04-30,2.886
2011-05-31,-1.082
2011-06-30,-1.587
2011-07-31,-1.928
2011-08-31,-4.716
2011-09-30,-6.847
2011-10-31,10.716
2011-11-30,-0.035
2011-12-31,1.18
2012-01-31,4.567
2012-02-29,4.28
2012-03-31,3.222
2012-04-30,-0.591
2012-05-31,-6.115
2012-06-30,4.151
2012-07-31,1.255
2012-08-31,2.51
2012-09-30,2.553
2012-10-31,-1.79
2012-11-30,0.657
2012-12-31,0.94
2013-01-31,5.037
2013-02-28,1.332
2013-03-31,3.752
2013-04-30,1.988
2013-05-31,2.381
2013-06-30,-1.229
2013-07-31,5.065
2013-08-31,-2.998
2013-09-30,3.145
2013-10-31,4.598
2013-11-30,2.952
2013-12-31,2.599
2014-01-31,-3.522
2014-02-28,4.512
2014-03-31,0.867
2014-04-30,0.76
2014-05-31,2.321
2014-06-30,2.057
2014-07-31,-1.308
2014-08-31,3.898
2014-09-30,-1.354
2014-10-31,2.471
2014-11-30,2.719
2014-12-31,-0.155
2015-01-31,-2.899
2015-02-28,5.507
2015-03-31,-1.499
2015-04-30,1.008
2015-05-31,1.321
2015-06-30,-1.999
2015-07-31,2.292
2015-08-31,-5.994
2015-09-30,-2.382
2015-10-31,8.244
2015-11-30,0.42
2015-12-31,-1.605
2016-01-31,-4.894
2016-02-29,0.051
2016-03-31,6.572
2016-04-30,0.435
2016-05-31,1.736
2016-06-30,0.492
2016-07-31,3.606
2016-08-31,0.133
2016-09-30,0.086
2016-10-31,-1.73
2016-11-30,3.664
2016-12-31,2.033
2017-01-31,1.791
2017-02-28,3.865
2017-03-31,0.155
2017-04-30,1.008
2017-05-31,1.427
2017-06-30,0.659
2017-07-31,2.047
2017-08-31,0.33
2017-09-30,2.007
2017-10-31,2.341
2017-11-30,3.03
2017-12-31,1.217
2018-01-31,5.52
2018-02-28,-3.422
2018-03-31,-2.616
2018-04-30,0.632
2018-05-31,2.448
2018-06-30,0.602
2018-07-31,3.669
2018-08-31,3.165
2018-09-30,0.604
2018-10-31,-6.936
2018-11-30,1.979
2018-12-31,-8.877
2019-01-31,7.848
2019-02-28,3.216
2019-03-31,1.85
2019-04-30,4.023
2019-05-31,-6.49
2019-06-30,6.781
2019-07-31,1.531
2019-08-31,-1.465
2019-09-30,1.956
2019-10-31,2.26
2019-11-30,3.571
2019-12-31,2.888
2020-01-31,0.019
2020-02-29,-8.003
2020-03-31,-9.921
2020-04-30,12.631
2020-05-31,4.849
2020-06-30,2.11
2020-07-31,5.801
2020-08-31,6.784
2020-09-30,-3.574
2020-10-31,-2.35
2020-11-30,10.452
2020-12-31,3.672
2021-01-31,-0.924
2021-02-28,2.818
2021-03-31,4.56
2021-04-30,5.206
2021-05-31,0.729
2021-06-30,2.25
2021-07-31,2.464
2021-08-31,2.963
2021-09-30,-4.702
2021-10-31,6.839
2021-11-30,-0.741
2021-12-31,4.645
2022-01-31,-5.28
2022-02-28,-2.814
2022-03-31,3.931
2022-04-30,-8.929
2022-05-31,0.616
2022-06-30,-8.237
2022-07-31,8.966
2022-08-31,-3.999
2022-09-30,-9.449
2022-10-31,8.136
2022-11-30,5.721
2022-12-31,-5.798
2023-01-31,6.212
2023-02-28,-2.458
2023-03-31,3.787
2023-04-30,1.637
2023-05-31,0.529
2023-06-30,6.332
2023-07-31,3.248
2023-08-31,-1.572
2023-09-30,-4.809
2023-10-31,-2.112
2023-11-30,8.809
2023-12-31,4.503
2024-01-31,1.63
2024-02-29,5.149
2024-03-31,3.256
2024-04-30,-4.039
2024-05-31,4.977
2024-06-30,3.485
2024-07-31,1.29
2024-08-31,2.464
2024-09-30,2.15
2024-10-31,-0.842
2024-11-30,5.854
2024-12-31,-1.988
