Date,Return
2010-11-30,0.454
2010-12-31,5.942
2011-01-31,0.792
2011-02-28,3.958
2011-03-31,1.61
2011-04-30,3.971
2011-05-31,0.833
2011-06-30,-2.238
2011-07-31,-6.752
2011-08-31,-5.967
2011-09-30,-4.603
2011-10-31,14.514
2011-11-30,-3.116
2011-12-31,-6.201
2012-01-31,9.02
2012-02-29,6.385
2012-03-31,4.625
2012-04-30,-1.38
2012-05-31,-8.511
2012-06-30,4.793
2012-07-31,-4.122
2012-08-31,5.936
2012-09-30,1.269
2012-10-31,-5.192
2012-11-30,2.077
2012-12-31,2.419
2013-01-31,5.813
2013-02-28,0.561
2013-03-31,3.589
2013-04-30,-1.648
2013-05-31,1.981
2013-06-30,-2.03
2013-07-31,7.624
2013-08-31,0.195
2013-09-30,4.06
2013-10-31,0.119
2013-11-30,3.135
2013-12-31,4.379
2014-01-31,0.133
2014-02-28,5.573
2014-03-31,-3.795
2014-04-30,-4.598
2014-05-31,3.004
2014-06-30,5.3
2014-07-31,-1.27
2014-08-31,4.078
2014-09-30,-1.982
2014-10-31,4.219
2014-11-30,3.281
2014-12-31,0.066
2015-01-31,-3.418
2015-02-28,9.445
2015-03-31,-2.101
2015-04-30,3.8
2015-05-31,1.219
2015-06-30,-1.27
2015-07-31,3.022
2015-08-31,-7.012
2015-09-30,-0.286
2015-10-31,8.963
2015-11-30,2.129
2015-12-31,-1.423
2016-01-31,-8.691
2016-02-29,-1.579
2016-03-31,8.898
2016-04-30,-0.191
2016-05-31,5.712
2016-06-30,-0.615
2016-07-31,4.795
2016-08-31,2.105
2016-09-30,0.996
2016-10-31,-0.931
2016-11-30,-0.45
2016-12-31,-2.533
2017-01-31,7.42
2017-02-28,4.727
2017-03-31,3.048
2017-04-30,3.273
2017-05-31,5.959
2017-06-30,-1.086
2017-07-31,3.932
2017-08-31,3.67
2017-09-30,-0.65
2017-10-31,6.797
2017-11-30,-0.316
2017-12-31,-0.701
2018-01-31,9.709
2018-02-28,1.141
2018-03-31,-0.811
2018-04-30,2.523
2018-05-31,5.271
2018-06-30,0.01
2018-07-31,1.736
2018-08-31,8.028
2018-09-30,2.13
2018-10-31,-10.553
2018-11-30,1.804
2018-12-31,-6.081
2019-01-31,10.533
2019-02-28,7.544
2019-03-31,1.91
2019-04-30,5.183
2019-05-31,-7.056
2019-06-30,5.997
2019-07-31,1.673
2019-08-31,-2.51
2019-09-30,-1.723
2019-10-31,1.649
2019-11-30,7.682
2019-12-31,0.495
2020-01-31,6.6
2020-02-29,-5.551
2020-03-31,-6.79
2020-04-30,14.482
2020-05-31,10.667
2020-06-30,6.52
2020-07-31,4.097
2020-08-31,9.597
2020-09-30,-3.548
2020-10-31,-1.848
2020-11-30,10.675
2020-12-31,4.867
2021-01-31,-1.298
2021-02-28,1.874
2021-03-31,-3.224
2021-04-30,5.879
2021-05-31,-0.542
2021-06-30,8.439
2021-07-31,3.399
2021-08-31,4.909
2021-09-30,-5.699
2021-10-31,9.689
2021-11-30,-5.453
2021-12-31,-3.759
2022-01-31,-10.746
2022-02-28,-3.11
2022-03-31,1.588
2022-04-30,-13.412
2022-05-31,-3.825
2022-06-30,-4.973
2022-07-31,9.601
2022-08-31,-4.547
2022-09-30,-11.363
2022-10-31,7.224
2022-11-30,2.437
2022-12-31,-5.769
2023-01-31,9.975
2023-02-28,-0.799
2023-03-31,9.107
2023-04-30,-2.629
2023-05-31,10.278
2023-06-30,5.499
2023-07-31,5.312
2023-08-31,-0.977
2023-09-30,-5.235
2023-10-31,-0.913
2023-11-30,15.126
2023-12-31,3.509
2024-01-31,3.744
2024-02-29,2.519
2024-03-31,-0.727
2024-04-30,-7.565
2024-05-31,-0.812
2024-06-30,10.8
2024-07-31,-2.495
2024-08-31,2.808
2024-09-30,3.028
2024-10-31,2.252
2024-11-30,14.038
2024-12-31,-3.402
